year,round,institute_name,academic_program_name,quota,seat_type,gender_pool,opening_rank,closing_rank,is_preparatory
2026,5,Islamic University of Science and Technology Kashmir,"Architecture  (5 Years, Bachelor of Architecture)",HS,ST,Gender-Neutral,644,644,False
2026,5,Islamic University of Science and Technology Kashmir,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,107411,112513,False
2026,5,Islamic University of Science and Technology Kashmir,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,17199,17258,False
2026,5,Islamic University of Science and Technology Kashmir,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,38386,40203,False
2026,5,Islamic University of Science and Technology Kashmir,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,17334,17470,False
2026,5,Islamic University of Science and Technology Kashmir,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,8507,8770,False
2026,5,Islamic University of Science and Technology Kashmir,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,145284,285476,False
2026,5,Islamic University of Science and Technology Kashmir,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,42956,43417,False
2026,5,Islamic University of Science and Technology Kashmir,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,9055,12315,False
2026,5,Shri G. S. Institute of Technology and Science Indore,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,65790,69138,False
2026,5,Shri G. S. Institute of Technology and Science Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,61142,64315,False
2026,5,Shri G. S. Institute of Technology and Science Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,23309,35055,False
2026,5,Shri G. S. Institute of Technology and Science Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,48923,54109,False
2026,5,Shri G. S. Institute of Technology and Science Indore,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,49521,51847,False
2026,5,Shri G. S. Institute of Technology and Science Indore,"Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,37529,46234,False
2026,5,Shri G. S. Institute of Technology and Science Indore,"Industrial and Production Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,59982,64976,False
2026,5,Shri G. S. Institute of Technology and Science Indore,"Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,35221,39308,False
2026,5,Shri G. S. Institute of Technology and Science Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,45743,55918,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,17827,60304,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),35091,49549,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2195,2195,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9552,10557,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),9229,9229,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,19055,24802,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),19801,25768,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1141,1141,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,4450,11576,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),11125,13033,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1390,4498,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),4799,4799,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,62620,96629,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),83987,98675,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,16488,16669,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,33459,37562,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),35118,38682,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,13378,16763,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),15359,15359,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4122,5181,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Digital Manufacturing and IoT (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,84350,99652,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Digital Manufacturing and IoT (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),89829,99243,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Digital Manufacturing and IoT (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,16449,17084,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Digital Manufacturing and IoT (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,34103,39520,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Digital Manufacturing and IoT (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),36995,38601,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Digital Manufacturing and IoT (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,15497,17222,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Digital Manufacturing and IoT (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),15147,15147,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Digital Manufacturing and IoT (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4310,8409,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,43737,86888,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),60896,92290,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,14838,15473,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,28952,34904,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),34775,34897,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,4992,14948,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),15430,15430,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5870,5890,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,65104,85523,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),62370,75349,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,4421,4421,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,13398,13876,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),12960,12960,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,27619,32496,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),28807,31469,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,4306,14849,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),11819,14099,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2210,7101,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),6157,6157,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,44967,84179,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),82152,101966,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3560,3560,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,15274,15539,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,28505,36734,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),39493,39578,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10272,15825,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),15952,15952,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4165,5053,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,58355,76605,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),49008,70702,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,12493,13676,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,25279,32836,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),28137,28399,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11236,14747,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),13053,13053,False
2026,5,National Institute of Technical Teachers Training and Research Bhopal,"ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4584,4827,False
2026,5,Central University of Karnataka,"Computer Science and Engineering (Artificial Intelligence and Machine Learning) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,50134,63803,False
2026,5,Central University of Karnataka,"Computer Science and Engineering (Artificial Intelligence and Machine Learning) (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2998,2998,False
2026,5,Central University of Karnataka,"Computer Science and Engineering (Artificial Intelligence and Machine Learning) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9747,10655,False
2026,5,Central University of Karnataka,"Computer Science and Engineering (Artificial Intelligence and Machine Learning) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,19985,24094,False
2026,5,Central University of Karnataka,"Computer Science and Engineering (Artificial Intelligence and Machine Learning) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,6639,10798,False
